"item","substitute"
"999265283","999227004"
"999227004","999265283"
"999265283","999985248"
"999985248","999265283"
"999265283","999999154"
"999999154","999265283"
"999265283","999235115"
"999235115","999265283"
"999265283","999301585"
"999301585","999265283"
"999265283","999276060"
"999276060","999265283"
"999265283","999265641"
"999265641","999265283"
"999265283","999171886"
"999171886","999265283"
"999265283","999473968"
"999473968","999265283"
"999265283","999225621"
"999225621","999265283"
"999265283","999473969"
"999473969","999265283"
"999265283","999224678"
"999224678","999265283"
"999265283","999937561"
"999937561","999265283"
"999265283","999958016"
"999958016","999265283"
"999265283","999736173"
"999736173","999265283"
"999265283","999301596"
"999301596","999265283"
"999265283","999224372"
"999224372","999265283"
"999265283","999271417"
"999271417","999265283"
"999316009","999425476"
"999425476","999316009"
"999316009","999247946"
"999247946","999316009"
"999316009","999437525"
"999437525","999316009"
"999316009","999227072"
"999227072","999316009"
"999316009","999171887"
"999171887","999316009"
"999316009","999276391"
"999276391","999316009"
"999316009","999179555"
"999179555","999316009"
"999316009","999428995"
"999428995","999316009"
"999316009","999436980"
"999436980","999316009"
"999316009","999224669"
"999224669","999316009"
"999316009","999996406"
"999996406","999316009"
"999316009","999958014"
"999958014","999316009"
"999316009","999178856"
"999178856","999316009"
"999316009","999999155"
"999999155","999316009"
"999316009","999232352"
"999232352","999316009"
"999316009","999296492"
"999296492","999316009"
"999316009","999272957"
"999272957","999316009"
"999316009","999329006"
"999329006","999316009"
"999316009","999425477"
"999425477","999316009"
"999316009","999937270"
"999937270","999316009"
"999316009","999224118"
"999224118","999316009"
"999316009","999227004"
"999227004","999316009"
"999316009","999985248"
"999985248","999316009"
"999316009","999999154"
"999999154","999316009"
"999316009","999235115"
"999235115","999316009"
"999316009","999301585"
"999301585","999316009"
"999316009","999276060"
"999276060","999316009"
"999316009","999265641"
"999265641","999316009"
"999316009","999171886"
"999171886","999316009"
"999316009","999473968"
"999473968","999316009"
"999316009","999225621"
"999225621","999316009"
"999316009","999473969"
"999473969","999316009"
"999316009","999224678"
"999224678","999316009"
"999316009","999937561"
"999937561","999316009"
"999316009","999958016"
"999958016","999316009"
"999316009","999736173"
"999736173","999316009"
"999316009","999301596"
"999301596","999316009"
"999316009","999224372"
"999224372","999316009"
"999316009","999271417"
"999271417","999316009"
"999425476","999247946"
"999247946","999425476"
"999425476","999437525"
"999437525","999425476"
"999425476","999227072"
"999227072","999425476"
"999425476","999171887"
"999171887","999425476"
"999425476","999276391"
"999276391","999425476"
"999425476","999179555"
"999179555","999425476"
"999425476","999428995"
"999428995","999425476"
"999425476","999436980"
"999436980","999425476"
"999425476","999224669"
"999224669","999425476"
"999425476","999996406"
"999996406","999425476"
"999425476","999958014"
"999958014","999425476"
"999425476","999178856"
"999178856","999425476"
"999425476","999999155"
"999999155","999425476"
"999425476","999232352"
"999232352","999425476"
"999425476","999296492"
"999296492","999425476"
"999425476","999272957"
"999272957","999425476"
"999425476","999329006"
"999329006","999425476"
"999425476","999425477"
"999425477","999425476"
"999425476","999937270"
"999937270","999425476"
"999425476","999224118"
"999224118","999425476"
"999425476","999227004"
"999227004","999425476"
"999425476","999985248"
"999985248","999425476"
"999425476","999999154"
"999999154","999425476"
"999425476","999235115"
"999235115","999425476"
"999425476","999301585"
"999301585","999425476"
"999425476","999276060"
"999276060","999425476"
"999425476","999265641"
"999265641","999425476"
"999425476","999171886"
"999171886","999425476"
"999425476","999473968"
"999473968","999425476"
"999425476","999225621"
"999225621","999425476"
"999425476","999473969"
"999473969","999425476"
"999425476","999224678"
"999224678","999425476"
"999425476","999937561"
"999937561","999425476"
"999425476","999958016"
"999958016","999425476"
"999425476","999736173"
"999736173","999425476"
"999425476","999301596"
"999301596","999425476"
"999425476","999224372"
"999224372","999425476"
"999425476","999271417"
"999271417","999425476"
"999247946","999437525"
"999437525","999247946"
"999247946","999227072"
"999227072","999247946"
"999247946","999171887"
"999171887","999247946"
"999247946","999276391"
"999276391","999247946"
"999247946","999179555"
"999179555","999247946"
"999247946","999428995"
"999428995","999247946"
"999247946","999436980"
"999436980","999247946"
"999247946","999224669"
"999224669","999247946"
"999247946","999996406"
"999996406","999247946"
"999247946","999958014"
"999958014","999247946"
"999247946","999178856"
"999178856","999247946"
"999247946","999999155"
"999999155","999247946"
"999247946","999232352"
"999232352","999247946"
"999247946","999296492"
"999296492","999247946"
"999247946","999272957"
"999272957","999247946"
"999247946","999329006"
"999329006","999247946"
"999247946","999425477"
"999425477","999247946"
"999247946","999937270"
"999937270","999247946"
"999247946","999224118"
"999224118","999247946"
"999247946","999227004"
"999227004","999247946"
"999247946","999985248"
"999985248","999247946"
"999247946","999999154"
"999999154","999247946"
"999247946","999235115"
"999235115","999247946"
"999247946","999301585"
"999301585","999247946"
"999247946","999276060"
"999276060","999247946"
"999247946","999265641"
"999265641","999247946"
"999247946","999171886"
"999171886","999247946"
"999247946","999473968"
"999473968","999247946"
"999247946","999225621"
"999225621","999247946"
"999247946","999473969"
"999473969","999247946"
"999247946","999224678"
"999224678","999247946"
"999247946","999937561"
"999937561","999247946"
"999247946","999958016"
"999958016","999247946"
"999247946","999736173"
"999736173","999247946"
"999247946","999301596"
"999301596","999247946"
"999247946","999224372"
"999224372","999247946"
"999247946","999271417"
"999271417","999247946"
"999437525","999227072"
"999227072","999437525"
"999437525","999171887"
"999171887","999437525"
"999437525","999276391"
"999276391","999437525"
"999437525","999179555"
"999179555","999437525"
"999437525","999428995"
"999428995","999437525"
"999437525","999436980"
"999436980","999437525"
"999437525","999224669"
"999224669","999437525"
"999437525","999996406"
"999996406","999437525"
"999437525","999958014"
"999958014","999437525"
"999437525","999178856"
"999178856","999437525"
"999437525","999999155"
"999999155","999437525"
"999437525","999232352"
"999232352","999437525"
"999437525","999296492"
"999296492","999437525"
"999437525","999272957"
"999272957","999437525"
"999437525","999329006"
"999329006","999437525"
"999437525","999425477"
"999425477","999437525"
"999437525","999937270"
"999937270","999437525"
"999437525","999224118"
"999224118","999437525"
"999437525","999227004"
"999227004","999437525"
"999437525","999985248"
"999985248","999437525"
"999437525","999999154"
"999999154","999437525"
"999437525","999235115"
"999235115","999437525"
"999437525","999301585"
"999301585","999437525"
"999437525","999276060"
"999276060","999437525"
"999437525","999265641"
"999265641","999437525"
"999437525","999171886"
"999171886","999437525"
"999437525","999473968"
"999473968","999437525"
"999437525","999225621"
"999225621","999437525"
"999437525","999473969"
"999473969","999437525"
"999437525","999224678"
"999224678","999437525"
"999437525","999937561"
"999937561","999437525"
"999437525","999958016"
"999958016","999437525"
"999437525","999736173"
"999736173","999437525"
"999437525","999301596"
"999301596","999437525"
"999437525","999224372"
"999224372","999437525"
"999437525","999271417"
"999271417","999437525"
"999227072","999171887"
"999171887","999227072"
"999227072","999276391"
"999276391","999227072"
"999227072","999179555"
"999179555","999227072"
"999227072","999428995"
"999428995","999227072"
"999227072","999436980"
"999436980","999227072"
"999227072","999224669"
"999224669","999227072"
"999227072","999996406"
"999996406","999227072"
"999227072","999958014"
"999958014","999227072"
"999227072","999178856"
"999178856","999227072"
"999227072","999999155"
"999999155","999227072"
"999227072","999232352"
"999232352","999227072"
"999227072","999296492"
"999296492","999227072"
"999227072","999272957"
"999272957","999227072"
"999227072","999329006"
"999329006","999227072"
"999227072","999425477"
"999425477","999227072"
"999227072","999937270"
"999937270","999227072"
"999227072","999224118"
"999224118","999227072"
"999227072","999227004"
"999227004","999227072"
"999227072","999985248"
"999985248","999227072"
"999227072","999999154"
"999999154","999227072"
"999227072","999235115"
"999235115","999227072"
"999227072","999301585"
"999301585","999227072"
"999227072","999276060"
"999276060","999227072"
"999227072","999265641"
"999265641","999227072"
"999227072","999171886"
"999171886","999227072"
"999227072","999473968"
"999473968","999227072"
"999227072","999225621"
"999225621","999227072"
"999227072","999473969"
"999473969","999227072"
"999227072","999224678"
"999224678","999227072"
"999227072","999937561"
"999937561","999227072"
"999227072","999958016"
"999958016","999227072"
"999227072","999736173"
"999736173","999227072"
"999227072","999301596"
"999301596","999227072"
"999227072","999224372"
"999224372","999227072"
"999227072","999271417"
"999271417","999227072"
"999171887","999276391"
"999276391","999171887"
"999171887","999179555"
"999179555","999171887"
"999171887","999428995"
"999428995","999171887"
"999171887","999436980"
"999436980","999171887"
"999171887","999224669"
"999224669","999171887"
"999171887","999996406"
"999996406","999171887"
"999171887","999958014"
"999958014","999171887"
"999171887","999178856"
"999178856","999171887"
"999171887","999999155"
"999999155","999171887"
"999171887","999232352"
"999232352","999171887"
"999171887","999296492"
"999296492","999171887"
"999171887","999272957"
"999272957","999171887"
"999171887","999329006"
"999329006","999171887"
"999171887","999425477"
"999425477","999171887"
"999171887","999937270"
"999937270","999171887"
"999171887","999224118"
"999224118","999171887"
"999171887","999227004"
"999227004","999171887"
"999171887","999985248"
"999985248","999171887"
"999171887","999999154"
"999999154","999171887"
"999171887","999235115"
"999235115","999171887"
"999171887","999301585"
"999301585","999171887"
"999171887","999276060"
"999276060","999171887"
"999171887","999265641"
"999265641","999171887"
"999171887","999171886"
"999171886","999171887"
"999171887","999473968"
"999473968","999171887"
"999171887","999225621"
"999225621","999171887"
"999171887","999473969"
"999473969","999171887"
"999171887","999224678"
"999224678","999171887"
"999171887","999937561"
"999937561","999171887"
"999171887","999958016"
"999958016","999171887"
"999171887","999736173"
"999736173","999171887"
"999171887","999301596"
"999301596","999171887"
"999171887","999224372"
"999224372","999171887"
"999171887","999271417"
"999271417","999171887"
"999276391","999179555"
"999179555","999276391"
"999276391","999428995"
"999428995","999276391"
"999276391","999436980"
"999436980","999276391"
"999276391","999224669"
"999224669","999276391"
"999276391","999996406"
"999996406","999276391"
"999276391","999958014"
"999958014","999276391"
"999276391","999178856"
"999178856","999276391"
"999276391","999999155"
"999999155","999276391"
"999276391","999232352"
"999232352","999276391"
"999276391","999296492"
"999296492","999276391"
"999276391","999272957"
"999272957","999276391"
"999276391","999329006"
"999329006","999276391"
"999276391","999425477"
"999425477","999276391"
"999276391","999937270"
"999937270","999276391"
"999276391","999224118"
"999224118","999276391"
"999276391","999227004"
"999227004","999276391"
"999276391","999985248"
"999985248","999276391"
"999276391","999999154"
"999999154","999276391"
"999276391","999235115"
"999235115","999276391"
"999276391","999301585"
"999301585","999276391"
"999276391","999276060"
"999276060","999276391"
"999276391","999265641"
"999265641","999276391"
"999276391","999171886"
"999171886","999276391"
"999276391","999473968"
"999473968","999276391"
"999276391","999225621"
"999225621","999276391"
"999276391","999473969"
"999473969","999276391"
"999276391","999224678"
"999224678","999276391"
"999276391","999937561"
"999937561","999276391"
"999276391","999958016"
"999958016","999276391"
"999276391","999736173"
"999736173","999276391"
"999276391","999301596"
"999301596","999276391"
"999276391","999224372"
"999224372","999276391"
"999276391","999271417"
"999271417","999276391"
"999179555","999428995"
"999428995","999179555"
"999179555","999436980"
"999436980","999179555"
"999179555","999224669"
"999224669","999179555"
"999179555","999996406"
"999996406","999179555"
"999179555","999958014"
"999958014","999179555"
"999179555","999178856"
"999178856","999179555"
"999179555","999999155"
"999999155","999179555"
"999179555","999232352"
"999232352","999179555"
"999179555","999296492"
"999296492","999179555"
"999179555","999272957"
"999272957","999179555"
"999179555","999329006"
"999329006","999179555"
"999179555","999425477"
"999425477","999179555"
"999179555","999937270"
"999937270","999179555"
"999179555","999224118"
"999224118","999179555"
"999179555","999227004"
"999227004","999179555"
"999179555","999985248"
"999985248","999179555"
"999179555","999999154"
"999999154","999179555"
"999179555","999235115"
"999235115","999179555"
"999179555","999301585"
"999301585","999179555"
"999179555","999276060"
"999276060","999179555"
"999179555","999265641"
"999265641","999179555"
"999179555","999171886"
"999171886","999179555"
"999179555","999473968"
"999473968","999179555"
"999179555","999225621"
"999225621","999179555"
"999179555","999473969"
"999473969","999179555"
"999179555","999224678"
"999224678","999179555"
"999179555","999937561"
"999937561","999179555"
"999179555","999958016"
"999958016","999179555"
"999179555","999736173"
"999736173","999179555"
"999179555","999301596"
"999301596","999179555"
"999179555","999224372"
"999224372","999179555"
"999179555","999271417"
"999271417","999179555"
"999428995","999436980"
"999436980","999428995"
"999428995","999224669"
"999224669","999428995"
"999428995","999996406"
"999996406","999428995"
"999428995","999958014"
"999958014","999428995"
"999428995","999178856"
"999178856","999428995"
"999428995","999999155"
"999999155","999428995"
"999428995","999232352"
"999232352","999428995"
"999428995","999296492"
"999296492","999428995"
"999428995","999272957"
"999272957","999428995"
"999428995","999329006"
"999329006","999428995"
"999428995","999425477"
"999425477","999428995"
"999428995","999937270"
"999937270","999428995"
"999428995","999224118"
"999224118","999428995"
"999428995","999227004"
"999227004","999428995"
"999428995","999985248"
"999985248","999428995"
"999428995","999999154"
"999999154","999428995"
"999428995","999235115"
"999235115","999428995"
"999428995","999301585"
"999301585","999428995"
"999428995","999276060"
"999276060","999428995"
"999428995","999265641"
"999265641","999428995"
"999428995","999171886"
"999171886","999428995"
"999428995","999473968"
"999473968","999428995"
"999428995","999225621"
"999225621","999428995"
"999428995","999473969"
"999473969","999428995"
"999428995","999224678"
"999224678","999428995"
"999428995","999937561"
"999937561","999428995"
"999428995","999958016"
"999958016","999428995"
"999428995","999736173"
"999736173","999428995"
"999428995","999301596"
"999301596","999428995"
"999428995","999224372"
"999224372","999428995"
"999428995","999271417"
"999271417","999428995"
"999436980","999224669"
"999224669","999436980"
"999436980","999996406"
"999996406","999436980"
"999436980","999958014"
"999958014","999436980"
"999436980","999178856"
"999178856","999436980"
"999436980","999999155"
"999999155","999436980"
"999436980","999232352"
"999232352","999436980"
"999436980","999296492"
"999296492","999436980"
"999436980","999272957"
"999272957","999436980"
"999436980","999329006"
"999329006","999436980"
"999436980","999425477"
"999425477","999436980"
"999436980","999937270"
"999937270","999436980"
"999436980","999224118"
"999224118","999436980"
"999436980","999227004"
"999227004","999436980"
"999436980","999985248"
"999985248","999436980"
"999436980","999999154"
"999999154","999436980"
"999436980","999235115"
"999235115","999436980"
"999436980","999301585"
"999301585","999436980"
"999436980","999276060"
"999276060","999436980"
"999436980","999265641"
"999265641","999436980"
"999436980","999171886"
"999171886","999436980"
"999436980","999473968"
"999473968","999436980"
"999436980","999225621"
"999225621","999436980"
"999436980","999473969"
"999473969","999436980"
"999436980","999224678"
"999224678","999436980"
"999436980","999937561"
"999937561","999436980"
"999436980","999958016"
"999958016","999436980"
"999436980","999736173"
"999736173","999436980"
"999436980","999301596"
"999301596","999436980"
"999436980","999224372"
"999224372","999436980"
"999436980","999271417"
"999271417","999436980"
"999224669","999996406"
"999996406","999224669"
"999224669","999958014"
"999958014","999224669"
"999224669","999178856"
"999178856","999224669"
"999224669","999999155"
"999999155","999224669"
"999224669","999232352"
"999232352","999224669"
"999224669","999296492"
"999296492","999224669"
"999224669","999272957"
"999272957","999224669"
"999224669","999329006"
"999329006","999224669"
"999224669","999425477"
"999425477","999224669"
"999224669","999937270"
"999937270","999224669"
"999224669","999224118"
"999224118","999224669"
"999224669","999227004"
"999227004","999224669"
"999224669","999985248"
"999985248","999224669"
"999224669","999999154"
"999999154","999224669"
"999224669","999235115"
"999235115","999224669"
"999224669","999301585"
"999301585","999224669"
"999224669","999276060"
"999276060","999224669"
"999224669","999265641"
"999265641","999224669"
"999224669","999171886"
"999171886","999224669"
"999224669","999473968"
"999473968","999224669"
"999224669","999225621"
"999225621","999224669"
"999224669","999473969"
"999473969","999224669"
"999224669","999224678"
"999224678","999224669"
"999224669","999937561"
"999937561","999224669"
"999224669","999958016"
"999958016","999224669"
"999224669","999736173"
"999736173","999224669"
"999224669","999301596"
"999301596","999224669"
"999224669","999224372"
"999224372","999224669"
"999224669","999271417"
"999271417","999224669"
"999996406","999958014"
"999958014","999996406"
"999996406","999178856"
"999178856","999996406"
"999996406","999999155"
"999999155","999996406"
"999996406","999232352"
"999232352","999996406"
"999996406","999296492"
"999296492","999996406"
"999996406","999272957"
"999272957","999996406"
"999996406","999329006"
"999329006","999996406"
"999996406","999425477"
"999425477","999996406"
"999996406","999937270"
"999937270","999996406"
"999996406","999224118"
"999224118","999996406"
"999996406","999227004"
"999227004","999996406"
"999996406","999985248"
"999985248","999996406"
"999996406","999999154"
"999999154","999996406"
"999996406","999235115"
"999235115","999996406"
"999996406","999301585"
"999301585","999996406"
"999996406","999276060"
"999276060","999996406"
"999996406","999265641"
"999265641","999996406"
"999996406","999171886"
"999171886","999996406"
"999996406","999473968"
"999473968","999996406"
"999996406","999225621"
"999225621","999996406"
"999996406","999473969"
"999473969","999996406"
"999996406","999224678"
"999224678","999996406"
"999996406","999937561"
"999937561","999996406"
"999996406","999958016"
"999958016","999996406"
"999996406","999736173"
"999736173","999996406"
"999996406","999301596"
"999301596","999996406"
"999996406","999224372"
"999224372","999996406"
"999996406","999271417"
"999271417","999996406"
"999958014","999178856"
"999178856","999958014"
"999958014","999999155"
"999999155","999958014"
"999958014","999232352"
"999232352","999958014"
"999958014","999296492"
"999296492","999958014"
"999958014","999272957"
"999272957","999958014"
"999958014","999329006"
"999329006","999958014"
"999958014","999425477"
"999425477","999958014"
"999958014","999937270"
"999937270","999958014"
"999958014","999224118"
"999224118","999958014"
"999958014","999227004"
"999227004","999958014"
"999958014","999985248"
"999985248","999958014"
"999958014","999999154"
"999999154","999958014"
"999958014","999235115"
"999235115","999958014"
"999958014","999301585"
"999301585","999958014"
"999958014","999276060"
"999276060","999958014"
"999958014","999265641"
"999265641","999958014"
"999958014","999171886"
"999171886","999958014"
"999958014","999473968"
"999473968","999958014"
"999958014","999225621"
"999225621","999958014"
"999958014","999473969"
"999473969","999958014"
"999958014","999224678"
"999224678","999958014"
"999958014","999937561"
"999937561","999958014"
"999958014","999958016"
"999958016","999958014"
"999958014","999736173"
"999736173","999958014"
"999958014","999301596"
"999301596","999958014"
"999958014","999224372"
"999224372","999958014"
"999958014","999271417"
"999271417","999958014"
"999178856","999999155"
"999999155","999178856"
"999178856","999232352"
"999232352","999178856"
"999178856","999296492"
"999296492","999178856"
"999178856","999272957"
"999272957","999178856"
"999178856","999329006"
"999329006","999178856"
"999178856","999425477"
"999425477","999178856"
"999178856","999937270"
"999937270","999178856"
"999178856","999224118"
"999224118","999178856"
"999178856","999227004"
"999227004","999178856"
"999178856","999985248"
"999985248","999178856"
"999178856","999999154"
"999999154","999178856"
"999178856","999235115"
"999235115","999178856"
"999178856","999301585"
"999301585","999178856"
"999178856","999276060"
"999276060","999178856"
"999178856","999265641"
"999265641","999178856"
"999178856","999171886"
"999171886","999178856"
"999178856","999473968"
"999473968","999178856"
"999178856","999225621"
"999225621","999178856"
"999178856","999473969"
"999473969","999178856"
"999178856","999224678"
"999224678","999178856"
"999178856","999937561"
"999937561","999178856"
"999178856","999958016"
"999958016","999178856"
"999178856","999736173"
"999736173","999178856"
"999178856","999301596"
"999301596","999178856"
"999178856","999224372"
"999224372","999178856"
"999178856","999271417"
"999271417","999178856"
"999999155","999232352"
"999232352","999999155"
"999999155","999296492"
"999296492","999999155"
"999999155","999272957"
"999272957","999999155"
"999999155","999329006"
"999329006","999999155"
"999999155","999425477"
"999425477","999999155"
"999999155","999937270"
"999937270","999999155"
"999999155","999224118"
"999224118","999999155"
"999999155","999227004"
"999227004","999999155"
"999999155","999985248"
"999985248","999999155"
"999999155","999999154"
"999999154","999999155"
"999999155","999235115"
"999235115","999999155"
"999999155","999301585"
"999301585","999999155"
"999999155","999276060"
"999276060","999999155"
"999999155","999265641"
"999265641","999999155"
"999999155","999171886"
"999171886","999999155"
"999999155","999473968"
"999473968","999999155"
"999999155","999225621"
"999225621","999999155"
"999999155","999473969"
"999473969","999999155"
"999999155","999224678"
"999224678","999999155"
"999999155","999937561"
"999937561","999999155"
"999999155","999958016"
"999958016","999999155"
"999999155","999736173"
"999736173","999999155"
"999999155","999301596"
"999301596","999999155"
"999999155","999224372"
"999224372","999999155"
"999999155","999271417"
"999271417","999999155"
"999232352","999296492"
"999296492","999232352"
"999232352","999272957"
"999272957","999232352"
"999232352","999329006"
"999329006","999232352"
"999232352","999425477"
"999425477","999232352"
"999232352","999937270"
"999937270","999232352"
"999232352","999224118"
"999224118","999232352"
"999232352","999227004"
"999227004","999232352"
"999232352","999985248"
"999985248","999232352"
"999232352","999999154"
"999999154","999232352"
"999232352","999235115"
"999235115","999232352"
"999232352","999301585"
"999301585","999232352"
"999232352","999276060"
"999276060","999232352"
"999232352","999265641"
"999265641","999232352"
"999232352","999171886"
"999171886","999232352"
"999232352","999473968"
"999473968","999232352"
"999232352","999225621"
"999225621","999232352"
"999232352","999473969"
"999473969","999232352"
"999232352","999224678"
"999224678","999232352"
"999232352","999937561"
"999937561","999232352"
"999232352","999958016"
"999958016","999232352"
"999232352","999736173"
"999736173","999232352"
"999232352","999301596"
"999301596","999232352"
"999232352","999224372"
"999224372","999232352"
"999232352","999271417"
"999271417","999232352"
"999296492","999272957"
"999272957","999296492"
"999296492","999329006"
"999329006","999296492"
"999296492","999425477"
"999425477","999296492"
"999296492","999937270"
"999937270","999296492"
"999296492","999224118"
"999224118","999296492"
"999296492","999227004"
"999227004","999296492"
"999296492","999985248"
"999985248","999296492"
"999296492","999999154"
"999999154","999296492"
"999296492","999235115"
"999235115","999296492"
"999296492","999301585"
"999301585","999296492"
"999296492","999276060"
"999276060","999296492"
"999296492","999265641"
"999265641","999296492"
"999296492","999171886"
"999171886","999296492"
"999296492","999473968"
"999473968","999296492"
"999296492","999225621"
"999225621","999296492"
"999296492","999473969"
"999473969","999296492"
"999296492","999224678"
"999224678","999296492"
"999296492","999937561"
"999937561","999296492"
"999296492","999958016"
"999958016","999296492"
"999296492","999736173"
"999736173","999296492"
"999296492","999301596"
"999301596","999296492"
"999296492","999224372"
"999224372","999296492"
"999296492","999271417"
"999271417","999296492"
"999272957","999329006"
"999329006","999272957"
"999272957","999425477"
"999425477","999272957"
"999272957","999937270"
"999937270","999272957"
"999272957","999224118"
"999224118","999272957"
"999272957","999227004"
"999227004","999272957"
"999272957","999985248"
"999985248","999272957"
"999272957","999999154"
"999999154","999272957"
"999272957","999235115"
"999235115","999272957"
"999272957","999301585"
"999301585","999272957"
"999272957","999276060"
"999276060","999272957"
"999272957","999265641"
"999265641","999272957"
"999272957","999171886"
"999171886","999272957"
"999272957","999473968"
"999473968","999272957"
"999272957","999225621"
"999225621","999272957"
"999272957","999473969"
"999473969","999272957"
"999272957","999224678"
"999224678","999272957"
"999272957","999937561"
"999937561","999272957"
"999272957","999958016"
"999958016","999272957"
"999272957","999736173"
"999736173","999272957"
"999272957","999301596"
"999301596","999272957"
"999272957","999224372"
"999224372","999272957"
"999272957","999271417"
"999271417","999272957"
"999329006","999425477"
"999425477","999329006"
"999329006","999937270"
"999937270","999329006"
"999329006","999224118"
"999224118","999329006"
"999329006","999227004"
"999227004","999329006"
"999329006","999985248"
"999985248","999329006"
"999329006","999999154"
"999999154","999329006"
"999329006","999235115"
"999235115","999329006"
"999329006","999301585"
"999301585","999329006"
"999329006","999276060"
"999276060","999329006"
"999329006","999265641"
"999265641","999329006"
"999329006","999171886"
"999171886","999329006"
"999329006","999473968"
"999473968","999329006"
"999329006","999225621"
"999225621","999329006"
"999329006","999473969"
"999473969","999329006"
"999329006","999224678"
"999224678","999329006"
"999329006","999937561"
"999937561","999329006"
"999329006","999958016"
"999958016","999329006"
"999329006","999736173"
"999736173","999329006"
"999329006","999301596"
"999301596","999329006"
"999329006","999224372"
"999224372","999329006"
"999329006","999271417"
"999271417","999329006"
"999425477","999937270"
"999937270","999425477"
"999425477","999224118"
"999224118","999425477"
"999425477","999227004"
"999227004","999425477"
"999425477","999985248"
"999985248","999425477"
"999425477","999999154"
"999999154","999425477"
"999425477","999235115"
"999235115","999425477"
"999425477","999301585"
"999301585","999425477"
"999425477","999276060"
"999276060","999425477"
"999425477","999265641"
"999265641","999425477"
"999425477","999171886"
"999171886","999425477"
"999425477","999473968"
"999473968","999425477"
"999425477","999225621"
"999225621","999425477"
"999425477","999473969"
"999473969","999425477"
"999425477","999224678"
"999224678","999425477"
"999425477","999937561"
"999937561","999425477"
"999425477","999958016"
"999958016","999425477"
"999425477","999736173"
"999736173","999425477"
"999425477","999301596"
"999301596","999425477"
"999425477","999224372"
"999224372","999425477"
"999425477","999271417"
"999271417","999425477"
"999937270","999224118"
"999224118","999937270"
"999937270","999227004"
"999227004","999937270"
"999937270","999985248"
"999985248","999937270"
"999937270","999999154"
"999999154","999937270"
"999937270","999235115"
"999235115","999937270"
"999937270","999301585"
"999301585","999937270"
"999937270","999276060"
"999276060","999937270"
"999937270","999265641"
"999265641","999937270"
"999937270","999171886"
"999171886","999937270"
"999937270","999473968"
"999473968","999937270"
"999937270","999225621"
"999225621","999937270"
"999937270","999473969"
"999473969","999937270"
"999937270","999224678"
"999224678","999937270"
"999937270","999937561"
"999937561","999937270"
"999937270","999958016"
"999958016","999937270"
"999937270","999736173"
"999736173","999937270"
"999937270","999301596"
"999301596","999937270"
"999937270","999224372"
"999224372","999937270"
"999937270","999271417"
"999271417","999937270"
"999224118","999227004"
"999227004","999224118"
"999224118","999985248"
"999985248","999224118"
"999224118","999999154"
"999999154","999224118"
"999224118","999235115"
"999235115","999224118"
"999224118","999301585"
"999301585","999224118"
"999224118","999276060"
"999276060","999224118"
"999224118","999265641"
"999265641","999224118"
"999224118","999171886"
"999171886","999224118"
"999224118","999473968"
"999473968","999224118"
"999224118","999225621"
"999225621","999224118"
"999224118","999473969"
"999473969","999224118"
"999224118","999224678"
"999224678","999224118"
"999224118","999937561"
"999937561","999224118"
"999224118","999958016"
"999958016","999224118"
"999224118","999736173"
"999736173","999224118"
"999224118","999301596"
"999301596","999224118"
"999224118","999224372"
"999224372","999224118"
"999224118","999271417"
"999271417","999224118"
"999227004","999985248"
"999985248","999227004"
"999227004","999999154"
"999999154","999227004"
"999227004","999235115"
"999235115","999227004"
"999227004","999301585"
"999301585","999227004"
"999227004","999276060"
"999276060","999227004"
"999227004","999265641"
"999265641","999227004"
"999227004","999171886"
"999171886","999227004"
"999227004","999473968"
"999473968","999227004"
"999227004","999225621"
"999225621","999227004"
"999227004","999473969"
"999473969","999227004"
"999227004","999224678"
"999224678","999227004"
"999227004","999937561"
"999937561","999227004"
"999227004","999958016"
"999958016","999227004"
"999227004","999736173"
"999736173","999227004"
"999227004","999301596"
"999301596","999227004"
"999227004","999224372"
"999224372","999227004"
"999227004","999271417"
"999271417","999227004"
"999985248","999999154"
"999999154","999985248"
"999985248","999235115"
"999235115","999985248"
"999985248","999301585"
"999301585","999985248"
"999985248","999276060"
"999276060","999985248"
"999985248","999265641"
"999265641","999985248"
"999985248","999171886"
"999171886","999985248"
"999985248","999473968"
"999473968","999985248"
"999985248","999225621"
"999225621","999985248"
"999985248","999473969"
"999473969","999985248"
"999985248","999224678"
"999224678","999985248"
"999985248","999937561"
"999937561","999985248"
"999985248","999958016"
"999958016","999985248"
"999985248","999736173"
"999736173","999985248"
"999985248","999301596"
"999301596","999985248"
"999985248","999224372"
"999224372","999985248"
"999985248","999271417"
"999271417","999985248"
"999999154","999235115"
"999235115","999999154"
"999999154","999301585"
"999301585","999999154"
"999999154","999276060"
"999276060","999999154"
"999999154","999265641"
"999265641","999999154"
"999999154","999171886"
"999171886","999999154"
"999999154","999473968"
"999473968","999999154"
"999999154","999225621"
"999225621","999999154"
"999999154","999473969"
"999473969","999999154"
"999999154","999224678"
"999224678","999999154"
"999999154","999937561"
"999937561","999999154"
"999999154","999958016"
"999958016","999999154"
"999999154","999736173"
"999736173","999999154"
"999999154","999301596"
"999301596","999999154"
"999999154","999224372"
"999224372","999999154"
"999999154","999271417"
"999271417","999999154"
"999235115","999301585"
"999301585","999235115"
"999235115","999276060"
"999276060","999235115"
"999235115","999265641"
"999265641","999235115"
"999235115","999171886"
"999171886","999235115"
"999235115","999473968"
"999473968","999235115"
"999235115","999225621"
"999225621","999235115"
"999235115","999473969"
